City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Kahului,US,2022-07-14 11:53:05,20.8947,-156.47,77.85,79,0,14.97
289,Calama,CL,2022-07-14 11:48:36,-22.4667,-68.9333,45.09,23,44,12.66
290,Haines Junction,CA,2022-07-14 11:53:05,60.7522,-137.5108,48.15,81,26,1.14
291,Sumbe,AO,2022-07-14 11:53:06,-11.2061,13.8437,75.76,70,33,10.76
292,Mityana,UG,2022-07-14 11:53:06,0.4175,32.0228,84.69,27,88,7.74
293,Alta,NO,2022-07-14 11:48:50,69.9689,23.2717,61.86,84,40,9.22
294,Sayla,IN,2022-07-14 11:53:06,22.55,71.4667,83.5,75,95,1.52
295,Ossora,RU,2022-07-14 11:53:07,59.2353,163.0719,64.74,77,40,2.57
296,Stabat,ID,2022-07-14 11:53:07,3.761,98.4513,84.4,93,79,1.86
297,Findhorn,GB,2022-07-14 11:53:07,57.6572,-3.6085,60.1,86,75,6.91
298,Gosainganj,IN,2022-07-14 11:49:30,26.5833,82.3833,101.98,33,74,19.89
299,Nikolayevsk-Na-Amure,RU,2022-07-14 11:53:08,53.1406,140.73,62.2,94,23,4.59
300,Coihaique,CL,2022-07-14 11:53:08,-45.5752,-72.0662,29.01,93,20,2.3
301,Airai,TL,2022-07-14 11:53:08,-8.9266,125.4092,56.05,88,81,3.65
302,Torbay,CA,2022-07-14 11:53:09,47.6666,-52.7314,70.88,83,75,18.41
303,Charters Towers,AU,2022-07-14 11:52:04,-20.1,146.2667,50.49,49,2,9.33
304,Mecca,SA,2022-07-14 11:53:09,21.4267,39.8261,105.08,17,85,20.78
305,Chilca,PE,2022-07-14 11:53:09,-12.5211,-76.7372,58.19,83,91,2.28
306,Ilulissat,GL,2022-07-14 11:53:10,69.2167,-51.1,39.99,60,28,7.02
307,Santa Elena,EC,2022-07-14 11:53:10,-2.2333,-80.85,67.55,88,100,8.05
308,Groningen,NL,2022-07-14 11:53:10,53.25,6.75,69.22,63,40,10.36
309,Monastyrshchina,RU,2022-07-14 11:53:11,54.3496,31.838,66.47,70,95,8.84
310,Weligama,LK,2022-07-14 11:53:11,5.9667,80.4167,80.65,79,32,13.18
311,Touros,BR,2022-07-14 11:53:11,-5.1989,-35.4608,79.32,78,47,14.45
312,Waingapu,ID,2022-07-14 11:53:12,-9.6567,120.2641,73.92,82,29,10.22
313,Bilibino,RU,2022-07-14 11:48:45,68.0546,166.4372,51.15,62,55,5.57
314,Toguchin,RU,2022-07-14 11:53:12,55.2353,84.3858,63.77,61,97,4.41
315,Bulungu,CD,2022-07-14 11:53:12,-4.55,18.6,100.9,15,30,2.55
316,Madera,US,2022-07-14 11:53:13,37.1666,-119.8343,80.24,39,0,3.22
317,Tuy Hoa,VN,2022-07-14 11:53:13,13.0833,109.3,80.28,88,99,7.34
318,San Cristobal,VE,2022-07-14 11:53:13,7.7669,-72.225,64.58,74,39,2.53
319,Port Blair,IN,2022-07-14 11:53:14,11.6667,92.75,81.18,84,100,19.57
320,Camaguey,CU,2022-07-14 11:53:14,21.3808,-77.9169,75.85,87,0,8.12
321,Filingue,NE,2022-07-14 11:53:14,14.3521,3.3168,95.31,38,29,10.76
322,Ballina,AU,2022-07-14 11:53:15,-28.8667,153.5667,55.02,78,99,17.45
323,Kathmandu,NP,2022-07-14 11:53:15,27.7167,85.3167,77.22,83,75,3.44
324,Whitianga,NZ,2022-07-14 11:53:15,-36.8333,175.7,53.96,95,100,16.87
325,Zhigansk,RU,2022-07-14 11:53:16,66.7697,123.3711,67.57,79,92,2.86
326,Lasa,IT,2022-07-14 11:53:16,46.6166,10.7002,81.48,46,95,1.99
327,Sars,RU,2022-07-14 11:53:16,56.5502,57.1366,74.46,77,62,7.74
328,Kushmurun,KZ,2022-07-14 11:53:17,52.4503,64.6311,85.82,35,0,5.3
329,Takikawa,JP,2022-07-14 11:53:17,43.5528,141.9064,70.02,94,77,5.19
330,Ulladulla,AU,2022-07-14 11:53:17,-35.35,150.4667,49.41,73,40,9.95
331,Kostomuksha,RU,2022-07-14 11:53:18,64.571,30.5767,73.49,36,100,12.75
332,Mimarsinan,TR,2022-07-14 11:53:18,41.0032,28.5377,83.79,45,0,20.18
333,Dingle,PH,2022-07-14 11:53:18,10.9995,122.6711,77.49,90,39,2.66
334,Rabo De Peixe,PT,2022-07-14 11:53:19,37.8,-25.5833,72.28,81,40,10.36
335,Turukhansk,RU,2022-07-14 11:53:19,65.8167,87.9833,63.0,42,80,3.51
336,Peniche,PT,2022-07-14 11:53:19,39.3558,-9.3811,73.06,74,87,11.1
337,Tandil,AR,2022-07-14 11:53:19,-37.3217,-59.1332,41.68,86,98,8.39
338,New Norfolk,AU,2022-07-14 11:53:20,-42.7826,147.0587,47.7,89,99,2.59
339,Xining,CN,2022-07-14 11:53:20,36.6167,101.7667,67.68,80,94,6.08
340,Tsabong,BW,2022-07-14 11:53:20,-26.0217,22.401,72.61,19,0,4.38
341,Lexington,US,2022-07-14 11:50:18,37.9887,-84.4777,68.29,84,40,0.0
342,Alghero,IT,2022-07-14 11:53:21,40.5589,8.3181,86.09,62,20,11.5
343,Chibuto,MZ,2022-07-14 11:53:21,-24.6867,33.5306,81.5,29,0,4.97
344,Namibe,AO,2022-07-14 11:53:22,-15.1961,12.1522,71.4,72,6,11.03
345,Santa Cruz Del Sur,CU,2022-07-14 11:53:22,20.7147,-77.9956,76.91,86,26,12.59
346,Two Rivers,US,2022-07-14 11:53:22,44.1539,-87.5693,60.98,88,29,1.01
347,Itapirapua,BR,2022-07-14 11:53:23,-15.8233,-50.6133,79.57,33,79,8.12
348,Ginda,IN,2022-07-14 11:53:23,30.6945,78.4932,71.42,82,72,3.36
349,Basco,PH,2022-07-14 11:53:23,20.4487,121.9702,85.14,74,81,17.94
350,Kenitra,MA,2022-07-14 11:53:23,34.261,-6.5802,81.36,30,2,8.12
351,Emilio Carranza,MX,2022-07-14 11:53:24,19.9711,-96.6114,76.69,72,75,4.25
352,Linhares,BR,2022-07-14 11:49:32,-19.3911,-40.0722,74.28,74,63,5.93
353,Pingzhuang,CN,2022-07-14 11:53:24,42.0372,119.2889,75.16,42,1,4.56
354,Timmins,CA,2022-07-14 11:51:21,48.4669,-81.3331,49.82,93,20,3.44
355,Provideniya,RU,2022-07-14 11:51:43,64.3833,-173.3,51.48,66,100,4.61
356,Nhulunbuy,AU,2022-07-14 11:53:25,-12.2333,136.7667,72.21,64,40,13.8
357,Hasaki,JP,2022-07-14 11:51:34,35.7333,140.8333,73.8,90,100,12.41
358,Tura,IN,2022-07-14 11:53:25,25.5198,90.2201,84.4,83,18,0.38
359,Santa Fe,AR,2022-07-14 11:53:26,-31.6333,-60.7,53.01,89,72,3.0
360,Fairbanks,US,2022-07-14 11:52:34,64.8378,-147.7164,51.3,82,40,1.01
361,Foam Lake,CA,2022-07-14 11:53:26,51.65,-103.5343,66.22,91,94,5.26
362,Adrar,MR,2022-07-14 11:53:26,20.5022,-10.0711,103.21,19,42,9.51
363,Tortoli,IT,2022-07-14 11:53:27,39.9256,9.6572,86.95,43,0,9.95
364,Borba,BR,2022-07-14 11:53:27,-4.3878,-59.5939,79.81,70,50,1.54
365,Beringovskiy,RU,2022-07-14 11:53:27,63.05,179.3167,48.07,98,100,6.2
366,Disna,BY,2022-07-14 11:53:28,55.568,28.1971,67.5,75,80,12.82
367,Yumen,CN,2022-07-14 11:53:28,40.2833,97.2,70.63,48,100,8.05
368,Beira,MZ,2022-07-14 11:53:28,-19.8436,34.8389,77.09,57,0,9.22
369,Wanning,CN,2022-07-14 11:53:28,18.8003,110.3967,81.45,89,85,6.17
370,Hwange,ZW,2022-07-14 11:53:29,-18.3693,26.5019,80.02,22,17,4.27
371,Kumluca,TR,2022-07-14 11:53:29,36.3703,30.2869,89.24,48,0,10.2
372,Klyuchi,RU,2022-07-14 11:53:29,52.2667,79.1667,71.87,50,77,3.27
373,Hovd,MN,2022-07-14 11:53:30,48.0056,91.6419,60.78,53,66,15.61
374,Placetas,CU,2022-07-14 11:53:30,22.3119,-79.6533,74.23,90,53,4.9
375,Flinders,AU,2022-07-14 11:53:31,-34.5833,150.8552,50.18,77,37,5.99
376,Karlstad,SE,2022-07-14 11:53:31,59.3793,13.5036,64.96,39,20,9.22
377,Sangar,RU,2022-07-14 11:53:31,63.9242,127.4739,62.1,96,100,1.99
378,Kieta,PG,2022-07-14 11:53:31,-6.2167,155.6333,79.7,82,97,4.83
379,Kovur,IN,2022-07-14 11:53:32,14.4833,79.9833,88.74,48,99,21.99
380,Moron,AR,2022-07-14 11:53:32,-34.6534,-58.6198,51.96,88,66,7.49
381,Kavaratti,IN,2022-07-14 11:53:32,10.5669,72.642,81.5,83,93,21.14
382,San Rafael,AR,2022-07-14 11:53:33,-34.6177,-68.3301,36.3,60,10,6.29
383,Burla,IN,2022-07-14 11:53:33,21.5,83.8667,86.74,79,100,7.52
384,San Vicente,AR,2022-07-14 11:53:33,-26.6167,-54.1333,61.23,96,100,4.85
385,Hastings,GB,2022-07-14 11:53:34,50.8552,0.5729,78.28,47,4,3.4
386,Manggar,ID,2022-07-14 11:53:34,-2.8833,108.2667,81.63,78,33,6.96
387,Nueva Gerona,CU,2022-07-14 11:53:34,21.8833,-82.8,81.72,73,54,8.5
388,Kasane,BW,2022-07-14 11:53:35,-17.8167,25.15,77.09,22,0,10.36
389,Uray,RU,2022-07-14 11:53:35,60.1247,64.7758,87.04,36,32,4.61
390,Auki,SB,2022-07-14 11:53:35,-8.7676,160.7034,76.39,85,84,2.73
391,Lulea,SE,2022-07-14 11:52:28,65.5842,22.1547,68.07,83,0,2.3
392,Worthington,US,2022-07-14 11:53:36,40.0931,-83.018,66.72,96,100,6.91
393,Hakodate,JP,2022-07-14 11:53:36,41.7758,140.7367,66.51,88,75,14.97
394,Mingshui,CN,2022-07-14 11:53:36,36.7167,117.5,83.75,71,89,2.35
395,Seoul,KR,2022-07-14 11:53:07,37.5683,126.9778,79.99,86,40,5.75
396,Nuuk,GL,2022-07-14 11:50:20,64.1835,-51.7216,47.88,70,87,8.01
397,Sala Consilina,IT,2022-07-14 11:53:37,40.3912,15.5989,86.38,16,0,4.9
398,Hambantota,LK,2022-07-14 11:52:53,6.1241,81.1185,89.94,62,20,18.41
399,Mitsamiouli,KM,2022-07-14 11:53:37,-11.3847,43.2844,80.89,74,40,17.27
400,Ust-Nera,RU,2022-07-14 11:53:38,64.5667,143.2,66.92,71,90,4.07
401,Amursk,RU,2022-07-14 11:53:38,50.2261,136.8994,70.95,84,74,10.8
402,Zabol,AF,2022-07-14 11:53:38,32.25,67.25,89.85,12,2,9.22
403,Saint-Joseph,RE,2022-07-14 11:53:38,-21.3667,55.6167,75.58,76,48,9.35
404,Acari,PE,2022-07-14 11:53:39,-15.4311,-74.6158,59.83,61,20,1.77
405,Nove Hrady,CZ,2022-07-14 11:53:39,48.7896,14.7784,89.22,38,19,8.61
406,Aykhal,RU,2022-07-14 11:53:40,66.0,111.5,57.38,57,100,5.64
407,Charagua,BO,2022-07-14 11:53:40,-19.8,-63.2167,49.57,78,16,4.56
408,Cockburn Town,TC,2022-07-14 11:53:40,21.4612,-71.1419,76.96,78,40,4.61
409,Buluang,PH,2022-07-14 11:53:40,13.3068,123.3425,80.82,85,49,1.72
410,Cap Malheureux,MU,2022-07-14 11:53:41,-19.9842,57.6142,73.47,65,57,11.99
411,Canandaigua,US,2022-07-14 11:53:41,42.8742,-77.288,66.97,92,66,4.0
412,Inta,RU,2022-07-14 11:53:41,66.0317,60.1659,84.15,45,78,5.82
413,Joshimath,IN,2022-07-14 11:53:42,30.5667,79.5667,73.62,85,90,2.24
414,Seddon,AU,2022-07-14 11:53:42,-37.8068,144.8916,52.21,78,100,1.01
415,Santa Catalina,PH,2022-07-14 11:53:42,9.3337,122.8637,84.18,85,60,3.13
416,Zhicheng,CN,2022-07-14 11:53:43,30.2956,111.5047,89.47,64,90,10.54
417,Lagdo,CM,2022-07-14 11:53:43,9.05,13.7333,81.79,64,100,2.33
418,Loreto,MX,2022-07-14 11:53:43,22.2667,-101.9667,58.06,80,18,2.77
419,San Patricio,US,2022-07-14 11:53:44,28.017,-97.5169,83.89,91,52,0.43
420,Gat,IL,2022-07-14 11:53:44,31.61,34.7642,91.4,33,2,14.03
421,Muros,ES,2022-07-14 11:53:44,42.7762,-9.0603,97.09,31,100,6.4
422,Hamilton,US,2022-07-14 11:50:08,39.1834,-84.5333,70.09,93,0,8.05
423,Saint Anthony,US,2022-07-14 11:53:45,45.0205,-93.218,64.2,91,0,1.01
424,Isla Mujeres,MX,2022-07-14 11:50:48,21.2311,-86.731,80.17,77,98,11.21
425,Rassvet,RU,2022-07-14 11:53:45,46.8333,40.75,86.25,41,24,33.55
426,Nokia,FI,2022-07-14 11:53:45,61.4667,23.5,63.57,61,75,17.27
427,Grindavik,IS,2022-07-14 11:53:46,63.8424,-22.4338,50.47,76,75,6.91
428,Nieves,PH,2022-07-14 11:53:46,15.3274,120.9485,87.31,88,94,4.03
429,Lingyuan,CN,2022-07-14 11:53:46,41.24,119.4011,75.43,51,44,2.44
430,Arys,KZ,2022-07-14 11:53:47,42.4252,68.795,101.52,10,0,23.09
431,Dharchula,IN,2022-07-14 11:53:47,29.85,80.5333,78.8,82,82,1.92
432,Jacareacanga,BR,2022-07-14 11:53:47,-6.2222,-57.7528,78.55,54,13,3.09
433,San Policarpo,PH,2022-07-14 11:53:48,12.1791,125.5072,82.81,78,44,5.73
434,Karimpur,IN,2022-07-14 11:53:48,23.9667,88.6167,91.54,55,90,15.32
435,Sonderso,DK,2022-07-14 11:53:48,55.4853,10.2554,63.01,61,88,16.84
436,Merauke,ID,2022-07-14 11:53:48,-8.4667,140.3333,74.97,74,38,17.25
437,Ganzhou,CN,2022-07-14 11:52:57,28.8184,115.4327,86.97,74,100,3.8
438,Virginia Beach,US,2022-07-14 11:53:49,36.8529,-75.978,77.04,89,75,8.05
439,Erenhot,CN,2022-07-14 11:53:49,43.6475,111.9767,83.57,17,18,5.12
440,Terney,RU,2022-07-14 11:53:50,45.0503,136.6092,61.75,96,100,10.96
441,Gizo,SB,2022-07-14 11:53:50,-8.103,156.8419,82.2,71,70,7.07
442,Isabela,PH,2022-07-14 11:53:50,6.7085,121.9711,78.8,86,91,4.16
443,Sorland,NO,2022-07-14 11:53:51,67.667,12.6934,55.26,84,99,0.31
444,Matara,LK,2022-07-14 11:53:51,5.9485,80.5353,81.37,77,33,13.53
445,Hsinchu,TW,2022-07-14 11:53:51,24.8036,120.9686,89.85,63,97,1.99
446,Kuminskiy,RU,2022-07-14 11:53:51,58.6667,66.5667,82.65,50,56,6.06
447,Itoman,JP,2022-07-14 11:50:54,26.1247,127.6694,84.22,89,75,8.05
448,Conceicao Do Araguaia,BR,2022-07-14 11:53:52,-8.2578,-49.2647,85.05,37,68,1.66
449,Mandalgovi,MN,2022-07-14 11:53:52,45.7625,106.2708,78.28,24,99,10.58
450,Dauphin,CA,2022-07-14 11:53:52,51.1494,-100.0502,73.54,60,75,10.36
451,Ilhabela,BR,2022-07-14 11:53:53,-23.7781,-45.3581,68.59,95,100,10.89
452,Road Town,VG,2022-07-14 11:53:53,18.4167,-64.6167,82.44,74,40,9.22
453,Verkhnyaya Tishanka,RU,2022-07-14 11:53:53,51.3239,40.5328,75.87,40,77,15.73
454,Muriwai Beach,NZ,2022-07-14 11:50:05,-36.8167,174.45,51.42,94,100,17.27
455,Prince Rupert,CA,2022-07-14 11:53:54,54.3161,-130.3201,55.09,88,100,20.71
456,Akranes,IS,2022-07-14 11:53:54,64.3218,-22.0749,50.56,79,86,5.3
457,Cedar City,US,2022-07-14 11:53:54,37.6775,-113.0619,70.39,43,24,5.06
458,Deputatskiy,RU,2022-07-14 11:53:55,69.3,139.9,52.65,76,41,4.43
459,Slave Lake,CA,2022-07-14 11:53:55,55.2834,-114.769,55.38,54,0,6.91
460,Trelew,AR,2022-07-14 11:53:55,-43.249,-65.3051,41.47,69,99,8.14
461,Ulundi,ZA,2022-07-14 11:53:56,-28.3352,31.4162,76.5,23,0,9.93
462,Bacalar,MX,2022-07-14 11:53:56,18.6667,-88.3833,77.05,92,100,6.85
463,Fortuna,US,2022-07-14 11:53:56,40.5982,-124.1573,55.92,91,100,1.01
464,Rio Grande,BR,2022-07-14 11:53:57,-32.035,-52.0986,53.94,91,98,14.72
465,Shelburne,CA,2022-07-14 11:53:57,44.0787,-80.2041,59.36,85,1,4.81
466,Avera,US,2022-07-14 11:53:57,33.194,-82.5271,71.65,85,63,5.57
467,Taoudenni,ML,2022-07-14 11:53:58,22.6783,-3.9836,114.21,6,12,11.41
468,Oussouye,SN,2022-07-14 11:53:58,12.485,-16.5469,86.18,66,97,2.39
469,Kaya,BF,2022-07-14 11:53:58,13.0917,-1.0844,95.47,35,50,12.68
470,Batemans Bay,AU,2022-07-14 11:53:59,-35.7167,150.1833,45.0,81,6,6.06
471,Kasempa,ZM,2022-07-14 11:53:59,-13.4584,25.8338,79.16,26,29,4.5
472,Yakeshi,CN,2022-07-14 11:53:59,49.2833,120.7333,61.25,95,100,6.29
473,Talnakh,RU,2022-07-14 11:53:59,69.4865,88.3972,65.21,50,83,5.26
474,Maple Creek,CA,2022-07-14 11:54:00,49.9168,-109.4848,63.01,94,22,5.75
475,Caxito,AO,2022-07-14 11:54:00,-8.5785,13.6643,90.27,36,49,5.03
476,Songea,TZ,2022-07-14 11:54:00,-10.6833,35.65,71.24,46,47,6.06
477,Mgachi,RU,2022-07-14 11:54:01,51.05,142.2667,63.32,95,85,2.44
478,Xiaoshi,CN,2022-07-14 11:54:01,41.2971,124.1209,68.0,89,5,3.13
479,Rantepao,ID,2022-07-14 11:54:02,-2.9701,119.8978,68.27,99,100,1.48
480,Krasnoselkup,RU,2022-07-14 11:54:02,65.7,82.4667,61.45,52,99,10.45
481,Ayan,RU,2022-07-14 11:54:02,56.45,138.1667,59.05,96,97,4.52
482,Elban,RU,2022-07-14 11:54:02,50.1018,136.5094,69.94,87,52,6.93
483,Kaitangata,NZ,2022-07-14 11:54:03,-46.2817,169.8464,38.3,92,73,6.64
484,Warwick,US,2022-07-14 11:54:03,41.7001,-71.4162,74.3,79,100,0.83
485,Taraz,KZ,2022-07-14 11:54:03,42.9,71.3667,91.81,17,0,22.37
486,Richards Bay,ZA,2022-07-14 11:54:04,-28.783,32.0377,74.21,51,0,13.49
487,Dowa,MW,2022-07-14 11:54:04,-13.654,33.9375,71.87,36,23,4.41
488,Port Lincoln,AU,2022-07-14 11:54:04,-34.7333,135.8667,52.54,79,30,11.16
489,Ati,TD,2022-07-14 11:54:05,13.2154,18.3353,80.42,62,100,5.55
490,Ixtapa,MX,2022-07-14 11:49:41,20.7,-105.2,80.22,88,92,2.26
491,Bonavista,CA,2022-07-14 11:54:05,48.6499,-53.1147,59.41,75,0,11.52
492,Denia,ES,2022-07-14 11:54:05,38.8408,0.1057,102.79,37,0,11.99
493,San Joaquin,US,2022-07-14 11:54:06,37.9333,-121.3011,64.53,75,0,4.61
494,Melfi,IT,2022-07-14 11:54:06,40.9965,15.6514,86.49,18,0,8.21
495,Margate,GB,2022-07-14 11:54:07,51.3813,1.3862,74.89,64,46,3.0
496,Los Llanos De Aridane,ES,2022-07-14 11:54:07,28.6585,-17.9182,71.35,84,20,16.11
497,Benin,BJ,2022-07-14 11:54:07,9.5,2.25,87.51,54,90,6.42
498,Yartsevo,RU,2022-07-14 11:54:07,55.0667,32.6964,64.04,79,98,6.49
499,Mporokoso,ZM,2022-07-14 11:54:08,-9.3727,30.125,81.95,25,39,4.07
500,Usinsk,RU,2022-07-14 11:54:08,65.9939,57.5281,86.04,37,16,6.85
501,Sisimiut,GL,2022-07-14 11:52:56,66.9395,-53.6735,48.81,63,1,8.39
502,Pangnirtung,CA,2022-07-14 11:54:08,66.1451,-65.7125,44.6,87,75,0.0
503,Ormara,PK,2022-07-14 11:54:09,25.2088,64.6357,86.99,76,27,8.77
504,Diego De Almagro,CL,2022-07-14 11:54:09,-26.3667,-70.05,45.48,75,98,1.7
505,Inirida,CO,2022-07-14 11:54:09,3.8653,-67.9239,73.65,97,100,0.96
506,Khorinsk,RU,2022-07-14 11:54:10,52.1657,109.7726,74.66,44,89,3.56
507,Harboore,DK,2022-07-14 11:54:10,56.6175,8.1807,65.17,68,81,26.04
508,Jatara,IN,2022-07-14 11:54:10,25.0167,79.05,96.4,39,95,10.6
509,Kushiro,JP,2022-07-14 11:54:11,42.975,144.3747,63.55,100,75,3.44
510,Roebourne,AU,2022-07-14 11:54:11,-20.7833,117.1333,68.22,57,61,7.23
511,Tautira,PF,2022-07-14 11:54:11,-17.7333,-149.15,75.7,73,47,23.85
512,Verkh-Usugli,RU,2022-07-14 11:54:12,52.7,115.1667,62.91,85,100,5.44
513,Yerbogachen,RU,2022-07-14 11:54:12,61.2767,108.0108,62.74,65,96,3.56
514,Sangueya,GN,2022-07-14 11:54:12,10.7,-14.3667,82.9,76,99,7.47
515,Mehamn,NO,2022-07-14 11:54:13,71.0357,27.8492,69.75,73,100,9.22
516,Komsomolskiy,UZ,2022-07-14 11:54:13,40.4272,71.7189,93.92,15,0,6.91
517,Cayenne,GF,2022-07-14 11:54:13,4.9333,-52.3333,78.1,1,75,2.3
518,Elko,US,2022-07-14 11:54:14,41.0002,-115.5012,66.22,52,13,3.29
519,High Prairie,CA,2022-07-14 11:54:14,55.4334,-116.4858,47.03,70,43,6.89
520,Hami,CN,2022-07-14 11:54:14,42.8,93.45,90.41,15,100,8.21
521,Ugoofaaru,MV,2022-07-14 11:54:15,5.6667,73.0,83.1,77,87,15.26
522,Atasu,KZ,2022-07-14 11:54:15,48.6814,71.6433,86.34,22,1,6.55
523,Moerai,PF,2022-07-14 11:54:16,-22.4333,-151.3333,70.95,66,24,22.21
524,Eyrarbakki,IS,2022-07-14 11:54:16,63.863,-21.1481,54.21,72,73,6.85
525,Port Macquarie,AU,2022-07-14 11:54:16,-31.4333,152.9167,52.9,85,70,13.76
526,Buchanan,LR,2022-07-14 11:54:16,5.8808,-10.0467,78.12,81,100,8.52
527,Kishtwar,IN,2022-07-14 11:54:17,33.3167,75.7667,72.28,74,100,5.06
528,Podyuga,RU,2022-07-14 11:54:17,61.095,40.8647,71.46,55,56,4.68
529,Vasteras,SE,2022-07-14 11:51:10,59.6162,16.5528,67.98,56,75,2.3
530,Baherden,TM,2022-07-14 11:54:18,38.4362,57.4316,105.24,9,0,15.68
531,Kudahuvadhoo,MV,2022-07-14 11:54:18,2.6708,72.8944,83.55,73,82,12.24
532,Iskenderun,TR,2022-07-14 11:54:18,36.5872,36.1735,90.27,47,4,9.35
533,Chhindwara,IN,2022-07-14 11:54:19,22.0667,78.9333,74.79,92,99,3.15
534,Sassandra,CI,2022-07-14 11:54:19,4.95,-6.0833,77.22,79,100,7.65
535,Benguela,AO,2022-07-14 11:54:19,-12.5763,13.4055,76.05,68,36,8.81
536,Srednekolymsk,RU,2022-07-14 11:54:19,67.45,153.6833,52.65,64,100,6.64
537,Novyy Urengoy,RU,2022-07-14 11:50:35,66.0833,76.6333,70.27,32,53,3.91
538,Ende,ID,2022-07-14 11:54:20,-8.8432,121.6623,73.74,86,51,5.23
539,Ambon,ID,2022-07-14 11:54:20,-3.6954,128.1814,77.23,15,75,3.44
540,Venice,US,2022-07-14 11:52:31,27.0998,-82.4543,78.06,97,0,4.61
541,Barcelos,PT,2022-07-14 11:49:59,41.5388,-8.6151,94.68,31,91,5.46
542,Isoka,ZM,2022-07-14 11:54:21,-10.1606,32.6335,78.57,29,3,5.84
543,Trogir,HR,2022-07-14 11:54:21,43.5125,16.2517,87.85,29,0,13.8
544,Carrollton,US,2022-07-14 11:54:21,32.9537,-96.8903,85.41,66,0,11.5
